id,sku,short_description,price,list_price,rating_average,review_count,quantity_sold,inventory_status,name,categories
72308265,8128858354211,"“Một tiểu thuyết đầy cảm xúc, một cuốn sách đưa ta đi từ tiếng cười đến những giọt nước mắt với các nhân vật hài hước và cuốn hút.”  – Ban giám khảo giải thưởng Prix des Maisons de la Presse.Violette...",198900,234000,5.0,18,"{'text': 'Đã bán 86', 'value': 86}",available,Hoa Vẫn Nở Mỗi Ngày,Sách tiếng Việt
72459686,4125558840055,"How Psychology Works - Hiểu Hết Về Tâm Lý Học MỘT TRONG NHỮNG CUỐN SÁCH MỞ KHÓA HỮU ÍCH NHẤT VỀ TƯ DUY, KÝ ỨC VÀ CẢM XÚC CỦA CON NGƯỜI!Ám sợ là gì, ám sợ có thực sự đáng sợ không? Rối loạn tâm lý là...",204000,300000,5.0,189,"{'text': 'Đã bán 1033', 'value': 1033}",available,How Psychology Works - Hiểu Hết Về Tâm Lý Học,Sách tiếng Việt
72511282,4269795096292,"Cuốn sách này bao gồm nhiều phép tính đơn giản và các hoạt động thú vị, giúp bé làm quen với toán học được áp dụng trong cuộc sống hàng ngày. Cuốn sách giúp bé hoàn thiện những kĩ năng sau: cầm bút, l...",84550,89000,4.5,31,"{'text': 'Đã bán 200', 'value': 200}",available,Bộ Sách Tự Xóa Thông Minh - Bé Học Toán Mỗi Ngày (5 -7 tuổi) (Tặng Kèm Bút Xóa),Kiến thức - Bách khoa
72540051,1793457155582,"Trong cuộc sống, bất kỳ ai cũng phải đưa ra quyết định, dù nó nhỏ xíu hay nó to đùng, dù nó là chuyện cá nhân hay vấn đề của tập thể. Người Thông Minh Giải Quyết Vấn Đề Như Thế Nào? đưa ra những ví dụ...",55100,58000,5.0,4,"{'text': 'Đã bán 36', 'value': 36}",available,Sách Người Thông Minh Giải Quyết Vấn Đề Như Thế Nào (Tái Bản 2020),Sách tiếng Việt
72542509,8544005291503,"Thứ đắng nhất không phải là thuốc, mà là sự hối hận khi nhận ra đã quá muộn để thay đổi lối sống.Thứ đắt nhất không phải là tiền bạc, mà là thời gian tự do bạn phải đánh đổi để chống đỡ bệnh tật.Nhì...",67100,92000,5.0,91,"{'text': 'Đã bán 580', 'value': 580}",available,Raw Vegan – Sức Mạnh Chữa Lành Của Thực Vật (Tặng kèm bookmark),Sách tiếng Việt
72615305,2255298672806,"Hình thành, phát triển, sụp đổ rồi lại hồi sinh, có lẽ không một tổ chức nào ẩn chứa nhiều giai thoại, bí mật hay chủ đề gây tranh cãi gay gắt như đế chế ngân hàng Mỹ – Gia tộc Morgan. Đạt Giải thưởng...",474050,499000,5.0,11,"{'text': 'Đã bán 32', 'value': 32}",available,Gia Tộc Morgan - Một Triều Đại Ngân Hàng Mỹ Và Sự Trỗi Dậy Của Nền Tài Chính Hiện Đại,Sách tiếng Việt
72667834,1056603470916,Công ty phát hành: WabooksNhà xuất bản: NXB Lao động - Xã hộiTác giả: Fuku mitsuLoại bìa: Bìa mềmSố trang: 28 trangMực in màu chiết xuất dầu đậu nành nhập khẩu Nhật Bản an toàn cho béGiấy C150 d...,94770,117000,0.0,0,"{'text': 'Đã bán 7', 'value': 7}",available,Sách Ehon - Combo 3 Cuốn Âm Thanh Quanh Bé  - Dành Cho Trẻ Từ 0 - 6 Tuổi,Sách tiếng Việt
72680632,6861850039916,"NĂNG LỰC TÌM KIẾM – KHẢ NĂNG TƯ DUY GIÚP GIẢI QUYẾT 90% CÁC VẤN ĐỀ TRONG CUỘC SỐNGThomas Edison đã từng nói: “Khi mà bạn nghĩ rằng bạn đã vắt kiệt hết khả năng của bản thân, thì hãy nhớ một điều rằng...",65700,91000,5.0,73,"{'text': 'Đã bán 235', 'value': 235}",available,Năng Lực Tìm Kiếm,Sách kỹ năng làm việc
72744612,9123008645248,"NGHỀ THẦY - NHỮNG TÂM SỰ CÒN NÓNG HỔI SAU GẦN 80 NĂM""Tôi nhận được lời mời viết lời giới thiệu cho cuốn “Nghề thầy” của cụ Hoàng Đạo Thúy (1900-1994) giữa lúc làn sóng phê bình sách giáo khoa tiếng V...",66500,70000,4.8,26,"{'text': 'Đã bán 245', 'value': 245}",available,Nghề Thầy,Phóng sự - Ký sự - Bút ký
72818335,6742710892677,"Với những ưu việt trong thiết kế và cách dạy, Bộ Thẻ học Thông minh 16 chủ đề theo định hướng Giáo dục sớm Glenn Doman đã được chứng minh mang đến nhiều lợi ích trong việc giáo dục các bé như:Phát tr...",73950,145000,4.7,406,"{'text': 'Đã bán 2117', 'value': 2117}",available,Bộ Thẻ học Thông minh - 416 Thẻ Flashcards Tiếng Anh - 16 Chủ đề mới nhất,Flashcards Cho Bé
72882553,5206085393869,"TỰ GIÁC BAO NHIÊU, TỰ DO BẤY NHIÊUTheo bạn thì, thế nào là tự do?Là có thể nằm ườn trên ghế sô pha xem phim, ôm điện thoại lướt mạng cả ngày?Hay là được ăn thoải mái các thể loại đồ ăn nhanh, trà sữ...",62500,84000,4.8,1990,"{'text': 'Đã bán 5000+', 'value': 10556}",available,Kỷ Luật Tự Giác (Tặng Kèm Bookmark ),Sách tiếng Việt
73102465,8905501583101,"Bộ Combo 11 Cuốn Bé Tô màuĐộ tuổi từ 3-6 đã được chứng minh là ""độ tuổi vàng"" cho các bé trong quá trình phát triển tư duy và trí tưởng tượng, đặc biệt nếu bé được tham gia vào nhiều hoạt động trò ch...",64900,127255,4.8,349,"{'text': 'Đã bán 1863', 'value': 1863}",available,Bé Tô màu - Combo 11 cuốn,Tô màu - Luyện chữ  
73105037,1098220022543,"Nhằm tạo điều kiện tối đa cho các bé chuẩn bị vào lớp 1, Tuan Viet Books xin trân trọng giới thiệu bộ Combo 9 cuốn ""Tập tô - Tập viết - Làm quen chữ cái/chữ số"" giúp bé Chuẩn bị vào lớp 1 gồm những đầ...",44499,85575,4.8,603,"{'text': 'Đã bán 3210', 'value': 3210}",available,Combo 9 cuốn Tập tô - Tập viết chữ - Làm quen chữ cái/chữ số (Chuẩn bị vào lớp 1),Tô màu - Luyện chữ  
73107479,3059364909051,"Tiêu Khắc là nhà giáo nhân dân điển hình, mẫu bạn trai lý tưởng cho những ai thích đàn ông trưởng thành, có học thức, có công danh địa vị và cả ngoại hình hoàn hảo. Anh từng có một mối tình đẹp được b...",127200,159000,5.0,83,"{'text': 'Đã bán 146', 'value': 146}",available,Hình Xăm,Root
73125816,6195552458721,"DIGITAL MARKETING - TỪ CHIẾN LƯỢC ĐẾN THỰC THICuốn sách đầu tiên tại Việt Nam cung cấp hệ thống kiến thức bài bản nhất, cốt lõi nhất về Digital Marketing, bằng việc đi từ chiến lược tới triển khai, t...",135000,220000,4.8,905,"{'text': 'Đã bán 5000+', 'value': 5168}",available,Digital Marketing - Từ Chiến Lược Đến Thực Thi (Tái Bản 2020),Sách tiếng Việt
73139676,5812731002407,"Từ xa xưa, ai cũng nghe trong lời kể của bà của mẹ về cô Tấm nết na, về Thánh Gióng dũng cảm. Những câu chuyện cổ tích luôn theo ta lớn lên hàng ngày từ thuở ầu ơ. Cùng với lời ru những câu chuyện nu...",113999,207271,4.7,586,"{'text': 'Đã bán 2763', 'value': 2763}",available,Full bộ (20 quyển) Truyện kể Mầm non - Cổ tích - Ngụ ngôn Aesop (giao ngẫu nhiên),Truyện cổ tích
73165394,5186082301220,"Đứa trẻ bí ẩn xuất hiện với đôi chân trần, trên người đầy vết bầm tím. Cô bé tự xưng là Ursa, được cử đến từ những vì tinh tú và sẽ chỉ rời đi sau khi chứng kiến đủ năm điều kỳ diệu nơi Địa Cầu. Lo ...",143200,179000,4.8,25,"{'text': 'Đã bán 112', 'value': 112}",available,Nơi Khu Rừng Chạm Tới Những Vì Sao,Truyện Giả tưởng - Huyền Bí - Phiêu Lưu
73207098,7582177130160,Làm Chủ   Cuốn sách này sẽ cho bạn thấy cần làm thế nào để tiếp tục quá trình học hỏi ở một cấp độ cao hơn. Nó sẽ chỉ ra những chiến lược không bao giờ lỗi thời để giải quyết vấn đề một cách sáng tạo...,164000,200000,4.8,52,"{'text': 'Đã bán 275', 'value': 275}",available,Làm Chủ - Mastery,Sách tiếng Việt
73222800,1259612950961,NGHĨ GIÀU VÀ LÀM GIÀUThink and Grow Rich - Nghĩ giàu và Làm giàu là một trong những cuốn sách bán chạy nhất mọi thời đại. Đã hơn 60 triệu bản được phát hành với gần trăm ngôn ngữ trên toàn thế giới và...,78300,108000,5.0,98,"{'text': 'Đã bán 490', 'value': 490}",available,Nghĩ Giàu Và Làm Giàu (Khổ Nhỏ),Sách tiếng Việt
73222804,9576252906724,"Putin - Logic Của Quyền Lực Từ một nhân viên tình báo đối ngoại làm thế nào để Putin trở thành Tổng thống Nga, người đàn ông quyền lực nhất thế giới? Và, con người thực của ông là thế nào? Hubert Seip...",134400,168000,4.6,11,"{'text': 'Đã bán 65', 'value': 65}",available,Sách Putin Logic Của Quyền Lực (Tái Bản 2020),Sách tiếng Việt
73238663,7129996188349,"Câu chuyện hàng ngày về một anh thầy đồ và một anh thầy lang.Không ồn ào, huyên náo, như một áng văn xuôi nhẹ nhàng, với bối cảnh làng quê Việt Nam ngày xưa cũ, đây chỉ là những chuyện tình tang nho ...",95000,95000,5.0,712,"{'text': 'Đã bán 1561', 'value': 1561}",available,Bẩm thầy Tường có thầy Vũ đến tìm! - tập 1,Sách tiếng Việt
73316970,3439492947574,"Trẻ em có sự tự do chân thực. Các em vui tươi, thích nô đùa và sáng tạo một cách tự nhiên. Nhưng khi lớn lên, hầu hết các em đều hiến mình cho những vị thánh mang tên “năng suất” và “hành vi đúng mực”...",87200,109000,5.0,20,"{'text': 'Đã bán 102', 'value': 102}",available,Osho - Ươm Mầm,Sách tiếng Việt
73316977,6398002961929,"Bạn có sợ chết không? Bạn có tự hỏi điều gì sẽ xảy ra sau khi bạn chết không? Có thể nào bạn có một linh hồn đến từ đâu đó và sẽ trở về đó sau khi thân xác bạn chết đi, hay đó chỉ là một điều ước ao v...",100600,129000,5.0,79,"{'text': 'Đã bán 422', 'value': 422}",available,Hành Trình Của Linh Hồn (Tái Bản 2020),Sách Tôn Giáo - Tâm Linh
73515859,4748239598917,"CAN ĐẢM LÀ CHÍNH MÌNH TRONG THẾ GIỚI HIỂM NGUYĐừng gọi đó là bất định – hãy gọi là bất ngờĐừng gọi nó là bất an – hãy gọi là tự do.Dũng cảm không phải là không sợ hãi, mà thay vào đó là sự hiện diệ...",70400,88000,5.0,23,"{'text': 'Đã bán 153', 'value': 153}",available,Sách OSHO - Can Đảm Là Chính Mình Trong Thế Giới Hiểm Nguy,Sách tiếng Việt
73553829,2146988489937,"Khi nuôi dạy con cái, ta thường xuyên bắt gặp mình đứng trước cuộc chiến giữa lý trí và con tim, như luôn phải đi thăng bằng trên dây. Một phản ứng không phù hợp có thể làm khô héo tâm hồn con, ngược ...",82000,139000,5.0,769,"{'text': 'Đã bán 5000+', 'value': 6498}",available,"Làm Cha Mẹ Tỉnh Thức - Chuyển Hóa Bản Thân, Trao Quyền Cho Con Cái",Sách tiếng Việt
73633330,7298624622163,"Cuốn sách sẽ giúp bạn trở nên giàu có, làm giàu cho cuộc sống của bạn trên tất cả các phương diện của cuộc sống chứ không chỉ về tài chính và vật chất.Think and grow rich – 13 nguyên tắc nghĩ giàu, l...",70000,110000,4.8,2037,"{'text': 'Đã bán 5000+', 'value': 13330}",available,"Think And Grow Rich - 13 Nguyên Tắc Nghĩ Giàu, Làm Giàu (Tái Bản)",Sách kỹ năng làm việc
73682817,8547539206395,"Nhà văn người Mỹ Cornell Woolrich (1903-1968) được coi là một trong những nhà văn có sức ảnh hưởng lớn, đưa thể loại truyện noir fiction (tiểu thuyết đen) đến đỉnh cao của sự thành công. Khi nói đến t...",412000,412000,4.7,134,"{'text': 'Đã bán 599', 'value': 599}",available,Combo 4 cuốn trinh thám đen Cornell Woolrich: Theo em vào bóng đêm + Đêm ngàn mắt + Người đàn bà trong đêm + Hạn chót lúc bình minh,Truyện trinh thám
73787185,6372567555779,"“Khi chúng ta đang vươn tới những vì sao, chính bởi những thách thức đặt ra phía trước mà chúng ta có lẽ sẽ phải chung tay để ứng phó: du hành vào vũ trụ không phải với tư cách người Nga, người Trung ...",142800,210000,5.0,180,"{'text': 'Đã bán 1040', 'value': 1040}",available,Những Tù Nhân Của Địa Lý,Sách tiếng Việt
73854882,2807212092995,"Cuộc đời của John Davison Rockefeller (cha) được ghi dấu đặc biệt bằng sự im lặng, bí ẩn và trốn tránh. Dù là chủ của một doanh nghiệp và các tổ chức từ thiện lớn nhất trong thời đại của mình, ông vẫn...",269000,499000,4.7,106,"{'text': 'Đã bán 464', 'value': 464}",available,"Titan-Gia Tộc Rockefeller - Thiên Anh Hùng Ca Về Một Gia Tộc Bí Ẩn, Một Đế Chế Lẫy Lừng Trong Ngành Dầu Mỏ (Bìa Đen)",Bài học kinh doanh
73878873,9124566211616,TƯ DUY SÂU – TẬP HỢP 9 PHƯƠNG PHÁP TƯ DUY GIÚP BẠN ĐỘT PHÁ GIỚI HẠN BẢN THÂNFrancis Bacon đã từng phải thốt lên một câu kinh điển thế này: “Tri thức chính là lực lượng”Trong quá trình phát triển c...,72800,91000,4.8,142,"{'text': 'Đã bán 550', 'value': 550}",available,Tư Duy Sâu,Sách tiếng Việt
74021317,5977911599303,“Vị chua chát của cái nghèo hòa trộn với vị ngọt ngào khi khám phá ra những điều khiến cuộc đời này đáng số một tác phẩm kinh điển của Brazil.”- Booklist“Một cách nhìn cuộc sống gần như hoàn chỉnh t...,73800,108000,5.0,479,"{'text': 'Đã bán 3388', 'value': 3388}",available,Cây Cam Ngọt Của Tôi,Sách tiếng Việt
74021317,5977911599303,“Vị chua chát của cái nghèo hòa trộn với vị ngọt ngào khi khám phá ra những điều khiến cuộc đời này đáng số một tác phẩm kinh điển của Brazil.”- Booklist“Một cách nhìn cuộc sống gần như hoàn chỉnh t...,73800,108000,5.0,479,"{'text': 'Đã bán 3388', 'value': 3388}",available,Cây Cam Ngọt Của Tôi,Sách tiếng Việt
74217677,6971525428775,"Thông tin quà tặng kèm:Bản đặc biệt tặng kèm boolmark, poster khổ lớn, bảng stickerBản thường tặng kèm bookmark, postẻ khổ lớn*Review “Về chuyện tôi chuyển sinh thành Slime” – FuseMikami Satoru ...",108000,135000,5.0,33,"{'text': 'Đã bán 76', 'value': 76}",available,Về Chuyện Tôi Chuyển Sinh Thành Slime - Tập 1,Light novel
74269729,2156805951028,"Vào thứ Tư ngày 16/12, cuốn sách “Chén trà kính bạn cùng mạn đàm nhân sinh” sẽ chính thức được phát hành trên các kênh online và các hiệu sách lớn trên toàn quốc“Chén trà kính bạn cùng mạn đàm nhân s...",91000,139000,4.8,204,"{'text': 'Đã bán 1073', 'value': 1073}",available,Chén Trà Kính Bạn Cùng Mạn Đàm Nhân Sinh,Sách tiếng Việt
74277389,8244450676077,Tập hợp truyện cổ tích và những câu chuyện mang màu sắc thần tiên của nhiều nước trên thế giới. Nó sẽ mở ra trước mắt các em một thế giới tốt đẹp với những điều kỳ diệu – nơi người tốt luôn được chở c...,182400,192000,5.0,4,"{'text': 'Đã bán 11', 'value': 11}",available,Combo 4 Cuốn: Bộ Tuyển Tập Truyện Hay Dành Cho Thiếu Nhi (Tái Bản),Sách tiếng Việt
74341297,8887611660364,Không Sợ Chậm Chỉ Sợ Dừng“Nhiều người không hiểu được vì sao một số người lại có thể sống kỷ luật như vậy. Rốt cuộc làm thế nào để họ có thể duy trì được nếp sống như thế? Họ có bí quyết gì không?Th...,88900,129000,4.8,43,"{'text': 'Đã bán 281', 'value': 281}",available,Không Sợ Chậm Chỉ Sợ Dừng ,Root
74362508,8532388215803,"Mỗi cái tên, mỗi ngày tháng và mỗi con số đều mang những ý nghĩa riêng và có thể giúp bạn hiểu sâu sắc hơn về bản thân, các mối quan hệ và số phận của mình.Bạn có từng băn khoăn khi tình cờ nhìn thấy...",87700,129000,5.0,255,"{'text': 'Đã bán 1277', 'value': 1277}",available,Thần Số Học Ứng Dụng,Sách Chiêm Tinh - Horoscope
